ENTRY	Name	MeSH	OMIM	ICD-10	ICD-11	MedlinePlus	Alias_Name	Pathway	Gene_symbol	UniProtID	Drug_name	kegg_drugID	DrugBank	CAS	ChEBI	UniProt_count	Symbol_count	DrugBank_count	HMDB_ChEBI	HMDB_ChEBI_count	keymolnet_id	KEGG_KMN_count	KEGG_KMN_molecules
H01674	Ankylosing spondylitis	D013167	106300	M45	FA92	NO_DATA	Bechterew disease	NO_DATA	HLA-B	E5FQ95;P01889	Triamcinolone acetonide;Dexamethasone;Dexamethasone sodium phosphate;Hydrocortisone;Hydrocortisone sodium succinate;Prednisolone;Prednisolone sodium phosphate;Prednisone;Indomethacin;Methylprednisolone;Methylprednisolone sodium succinate;Methylprednisolone acetate;Naproxen;Naproxen sodium;Corticotropin;Cortisone acetate;Celecoxib;Etanercept;Infliximab;Adalimumab;Certolizumab pegol;Golimumab;Secukinumab;Naproxen and esomeprazole magnesium;Meclofenamate sodium	D00983;D00292;D00975;D00088;D00978;D00472;D00981;D00473;D00141;D00407;D00751;D00979;D00118;D00970;D00146;D00973;D00567;D00742;D02598;D02597;D03441;D04358;D09967;D11576;D00169	DB00620;DB01234;DB01234;DB00741;DB00860;DB00860;DB00635;DB00328;DB00959;DB00959;DB00959;DB00788;DB01285;DB01380;DB00482;DB00005;DB00065;DB00051;DB00939	76-25-5;50-02-2;2392-39-4;50-23-7;125-04-2;50-24-8;125-02-0;NA;53-86-1;83-43-2;2375-03-3;53-36-1;22204-53-1;26159-34-2;9002-60-2;50-04-4;169590-42-5;185243-69-0;170277-31-3;331731-18-1;428863-50-7;476181-74-5;1229022-83-6;NA;NA	71418;41879;4462;17650;5782;8378;8379;NA;49662;6888;6890;6889;7476;7477;3892;3897;41423;4875;NA;NA;NA;NA;NA;NA;76232	2.0	1.0	19.0	NO_DATA	0.0	KMN812	20.0	E5FQ95;P30511;P04439;P09923;P10696;P05186;P01889;P16112;P05187;P01591;P17693;P02741;P01893;Q6MZN7;P10321;P01876;P01375;P01833;P01877;P13747
H01681	Acute pancreatitis	D019283	NO_DATA	K85	DC31	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	0.0	0.0	0.0	NO_DATA	0.0	KMN773	73.0	P09093;Q8NCC3;O60733;P04054;Q9NST1;Q9UNK4;P08217;P19961;O15496;P0C869;P01583;P09923;P10696;P05186;Q13093;Q96AD5;P35030;P53816;P18510;P08218;P39877;P04745;CHEBI:16990;Q9NP80;Q99487;P08246;P14555;P47712;Q14116;P07478;P05231;P39900;Q8IYP2;Q9NZH7;Q9NZK7;Q9NZH8;Q9NZ20;P05187;Q8WWZ1;Q9NZH6;Q9UBH0;Q68DD2;P98073;P01042;P02741;Q3MJ16;Q9BZM2;Q9UHA7;P01584;P01258;P17174;Q9UP65;O43451;Q9HCN3;P16233;P06307;P00995;CHEBI:17855;Q6P1J6;Q9BZM1;P30041;P08473;Q86XP0;P07477;Q9UNI1;P04746;CHEBI:29108;P01375;P13569;P00505;P22301;P10145;P08861
H01698	Giant cell arteritis	D013700	187360	M31.6	4A44.2	NO_DATA	Temporal arteritis	NO_DATA	PTPN22;HLA-DRB1	Q9Y2R2;Q5Y7D1;P01911;B4DZW8	Triamcinolone acetonide;Dexamethasone;Hydrocortisone sodium succinate;Prednisolone sodium phosphate;Methylprednisolone sodium succinate;Methylprednisolone acetate;Tocilizumab	D00983;D00292;D00978;D00981;D00751;D00979;D02596	DB00620;DB01234;DB00860;DB00959;DB00959	76-25-5;50-02-2;125-04-2;125-02-0;2375-03-3;53-36-1;375823-41-9	71418;41879;5782;8379;6890;6889;NA	4.0	2.0	5.0	NO_DATA	0.0	KMN801	39.0	P03956;P09237;P09238;P08253;P01860;O75900;Q5Y7D1;Q9H306;P01859;P24347;Q9NRE1;P50281;P14780;P45452;P22894;O60882;P05231;P39900;Q9ULZ9;P01911;P60568;Q9NRA1;B4DZW8;Q9H239;P01584;P08254;P01579;Q99542;P01127;P51511;Q9Y5R2;P04085;P01861;P51512;Q9NPA2;P01857;Q9GZP0;Q9Y2R2;Q8N119
H01726	Membranoproliferative glomerulonephritis	D015432	609814;614809;615008	N00.5	MF8Y	NO_DATA	NO_DATA	NO_DATA	DGKE;CFHR5;CFH	P08603;A0A024R962;Q9BXR6;P52429;A1L4Q0	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	5.0	3.0	0.0	NO_DATA	0.0	KMN834	40.0	P56199;P06756;P0C0L5;P01860;A1L4Q0;P01871;P05106;P01920;P0C0L4;P01859;P28068;Q9BXR6;P13762;P28067;P52429;P17301;P05362;P08648;P26006;P01909;P01911;P04440;P06340;P20036;P01591;P79483;P01906;Q30154;P13765;P05556;A0A024R962;P01579;P05538;P01024;P08603;P23229;P01861;P01857;P01903;P00751
H01730	Myocardial infarction	D009203	NO_DATA	I21	BA41	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	Aspirin;Clopidogrel bisulfate;Prasugrel hydrochloride;Ticagrelor;Cangrelor tetrasodium;Vorapaxar sulfate;Reteplase;Norepinephrine bitartrate;Dopamine hydrochloride;Nitroglycerin;Niacin;Propranolol hydrochloride;Metoprolol tartrate;Atenolol;Lovastatin;Atorvastatin calcium;Alirocumab	D00109;D00769;D05597;D09017;D03361;D09766;D05721;D05206;D00633;D00515;D00049;D00483;D00601;D00235;D00359;D02258;D10335	DB00945;DB00758;DB00015;DB00368;DB00988;DB00727;DB00627;DB00571;DB00264;DB00335;DB00227	50-78-2;120202-66-6;389574-19-0;274693-27-5;163706-36-3;705260-08-8;133652-38-7;69815-49-2;62-31-7;55-63-0;59-67-6;318-98-9;56392-17-7;29122-68-7;75330-75-5;344423-98-9;1245916-14-6	15365;3759;87697;68558;90836;83314;NA;NA;4698;28787;15940;8500;6906;2904;40303;2911;NA	0.0	0.0	11.0	NO_DATA	0.0	KMN726	61.0	P39059;P25067;P53420;P05997;CHEBI:16113;Q96P44;Q07092;Q03692;P29400;P02461;Q86Y22;Q01955;P02655;P02652;P20908;P02656;Q14031;P02458;Q5TAT6;P02452;Q8NFW1;P20849;MIMAT0000100;P02649;P39060;P12109;P25940;P55058;P08572;P02647;Q14055;P02462;Q14993;Q96A83;Q9UMD9;MIMAT0000086;Q14050;P02741;P12107;P27658;Q9P218;P13942;MIMAT0000681;P02654;A6NMZ7;P05121;P04180;Q02388;Q17RW2;P05090;Q99715;Q2UY09;Q8IZC6;A8TX70;Q6Q788;Q05707;Q9BXS0;P08123;P00750;P12110;P12111
H01737	Epidermolysis bullosa	D004820	NO_DATA	Q81	EC3Z	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	0.0	0.0	0.0	NO_DATA	0.0	KMN893	12.0	P04264;Q13753;P23229;Q9UMD9;Q16787;Q15149;P16144;P13645;P02533;P13647;Q02388;Q13751
H01758	Relapsing polychondritis	D011081	NO_DATA	M94.1	FB82.3	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	Prednisolone sodium phosphate;Prednisone	D00981;D00473	DB00860;DB00635	125-02-0;NA	8379;NA	0.0	0.0	2.0	NO_DATA	0.0	KMN821	24.0	P21941;P49747;P28068;P01920;P13762;P02458;P28067;P20849;P04440;P01909;P01911;Q14055;P06340;P20036;P79483;Q14050;P02741;P01906;P12107;Q30154;P13765;P13942;P05538;P01903
H01774	Hyperostosis corticalis generalisata	D010009;C536527	239100;607636	M85.2	FB80.3	NO_DATA	Van Buchem disease	NO_DATA	SOST;LRP5	O75197;Q9BQB4	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	2.0	0.0	NO_DATA	0.0	KMN869	6.0	P05187;O75197;Q9BQB4;P09923;P10696;P05186
H01820	Carney complex	D056733	160980	Q89.7	5A70.Y	NO_DATA	NO_DATA	NO_DATA	PRKAR1A	B2R5T5;P10644	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	1.0	0.0	NO_DATA	0.0	KMN136	5.0	P16220;P10644;P05231;P13535;B2R5T5
H01892	Peripheral T cell lymphoma	D016411	NO_DATA	C84.4;C84.6;C84.7;C86.5	2A90	NO_DATA	NO_DATA	NO_DATA	NPM-ALK;DUSP22-IRF4;IDH1;DNMT3A;IDH2;TET2	Q9NRW4;A0A024R3Y6;B6D4Y2;Q9Y6K1;O75874;P48735;Q6N021;A0A158SIU0;Q9UM73;A0A384NLC8	Pralatrexate;Brentuximab vedotin;Romidepsin;Belinostat	D05589;D09587;D06637;D08870	NO_DATA	146464-95-1;914088-09-8;128517-07-7;414864-00-9	71223;NA;61080;61076	10.0	6.0	0.0	NO_DATA	0.0	KMN126	23.0	P01730;A0A158SIU0;A0A384NLC8;P01733;P48735;P03986;P03979;P01732;B6D4Y2;A0A0A6YYK7;O75874;Q6N021;A0A024R3Y6;P04437;P01848;P04435;Q9NRW4;P01737;Q9Y6K1;A0A0B4J248;P01850;P10966;Q9UM73
H01947	Fanconi-Bickel syndrome	D005198	227810	E74.0	5C51.3	NO_DATA	NO_DATA	NO_DATA	SLC2A2	P11168	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	15903;17775;28976	3.0	KMN458	4.0	P11168;CHEBI:17775;CHEBI:28976;CHEBI:15903
H01957	Fukuyama congenital muscular dystrophy	D058494	253800	G71.2	8C70.6	NO_DATA	NO_DATA	NO_DATA	FKTN	O75072	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN694	2.0	O75072;Q8WZA1
H01963	Duchenne muscular dystrophy	D020388	310200	G71.0	8C70.1	NO_DATA	NO_DATA	NO_DATA	DMD	P11532	Deflazacort;Eteplirsen;Golodirsen;Viltolarsen;Casimersen	D03671;D09900;D11707;D11528;D11988	NO_DATA	14484-47-0;1173755-55-9;1422959-91-8;2055732-84-6;1422958-19-7	NA;NA;NA;NA;NA	1.0	1.0	0.0	16113;17170;16467;15555;17929;25567;17632	7.0	KMN657	14.0	P12532;Q13683;P12277;P17540;CHEBI:16113;CHEBI:16467;CHEBI:17170;P11532;P05556;CHEBI:15555;CHEBI:17632;CHEBI:17929;CHEBI:25567;P06732
H01964	Becker muscular dystrophy	D020388	300376	G71.0	8C70.0	NO_DATA	NO_DATA	NO_DATA	DMD	P11532	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN661	5.0	P12532;P12277;P17540;P11532;P06732
H01965	Miyoshi myopathy	C537480;C567646;C567645	254130;613318;613319	G71.0	8C75	NO_DATA	NO_DATA	NO_DATA	ANO5;DYSF	Q75V66;O75923	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	2.0	0.0	NO_DATA	0.0	KMN671	6.0	P12532;P12277;P17540;Q75V66;O75923;P06732
H01966	Cartilage-hair hypoplasia	C535916;C563574	250250;250460	Q78.8	LD27.0Y	NO_DATA	Metaphyseal dysplasia, McKusik type	NO_DATA	RMRP	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	0.0	1.0	0.0	NO_DATA	0.0	KMN872	0.0	NO_DATA
H01968	Hyper-IgE syndrome	D007589	147060;243700;618282;618523;611521;615816	D82.4	4A01.34	NO_DATA	Job syndrome;Buckley syndrome	NO_DATA	;DOCK8;PGM3;STAT3;IL6ST;ZNF341;TYK2	Q17RA0;Q8NF50;O95394;Q9BYN7;A0A024R7E4;P40763;Q504V9;P40189;P29597	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	9.0	7.0	0.0	NO_DATA	0.0	KMN275	20.0	P40763;Q17RA0;P42226;P01854;P29597;P05231;P42224;O95394;Q8NF50;P23458;P0DOX4;Q9HBE4;P05112;P41182;Q9BYN7;P40189;P22301;P52630;A0A024R7E4;Q504V9
H01969	X-linked lymphoproliferative syndrome	D008232	308240;300635	D82.3	4A01.22	NO_DATA	Duncan disease	NO_DATA	SH2D1A;XIAP	O60880;P98170	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	2.0	0.0	NO_DATA	0.0	KMN255	2.0	O60880;P98170
H01974	Limb-girdle muscular dystrophy 2B	C535899	253601	G71.0	8C70.41	NO_DATA	NO_DATA	NO_DATA	DYSF	O75923	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN679	5.0	P12532;P12277;P17540;O75923;P06732
H01975	Welander distal myopathy	C536690	604454	G71.0	8C75	NO_DATA	NO_DATA	NO_DATA	TIA1	P31483	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN651	5.0	P12532;P12277;P17540;P31483;P06732
H01976	Tibial muscular dystrophy	D049310	600334	G71.0	8C75	NO_DATA	NO_DATA	NO_DATA	TTN	Q8WZ42	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN695	5.0	P12532;P12277;P17540;Q8WZ42;P06732
H01995	Unverricht-Lundborg disease	D020194	254800	G40.3	8A61.41	NO_DATA	Epilepsy, progressive myoclonic 1	NO_DATA	CSTB	Q76LA1;P04080	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	1.0	0.0	NO_DATA	0.0	KMN618	2.0	P04080;Q76LA1
H02009	Galactokinase deficiency	D005693	230200	E74.2	5C51.41	NO_DATA	Galactosemia II	NO_DATA	GALK1	V9HWE7;P51570	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	1.0	0.0	NO_DATA	0.0	KMN413	2.0	P51570;V9HWE7
H02016	Tay-Sachs disease	D013661	272800	E75.0	5C56.00	NO_DATA	GM2 gangliosidoses type I	NO_DATA	HEXA	A0A0S2Z3W3;P06865	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	1.0	0.0	NO_DATA	0.0	KMN442	4.0	A0A0S2Z3W3;P06865;P07686;CHEBI:51013
H02017	Sandhoff disease	D012497	268800	E75.0	5C56.00	NO_DATA	GM2 gangliosidoses type II	NO_DATA	HEXB	P07686;A0A024RAJ6	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	1.0	0.0	NO_DATA	0.0	KMN424	4.0	P06865;P07686;A0A024RAJ6;CHEBI:51013
H02019	Familial male-limited precocious puberty	C536961	176410	E29.0	5A81.0	NO_DATA	Familial testotoxicosis;Gonadotropin-independent familial sexual precocity	NO_DATA	LHCGR	P22888	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN329	4.0	P22888;CHEBI:17347;P01229;P01215
H02020	Aromatase deficiency	C537436	613546	E25.8	5A9Y	NO_DATA	NO_DATA	NO_DATA	CYP19A1	Q8TCA4;P11511;Q8IYG4;A0A024R5S8	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	4.0	1.0	0.0	17650;28689;17263;16469;27974;17347;16814	7.0	KMN313	11.0	CHEBI:27974;Q8TCA4;CHEBI:17263;CHEBI:16469;Q8IYG4;P11511;CHEBI:17347;CHEBI:17650;CHEBI:16814;A0A024R5S8;CHEBI:28689
H02021	Chediak-Higashi syndrome	D002609	214500	E70.3	EC23.20	NO_DATA	NO_DATA	NO_DATA	LYST	Q99698	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN437	3.0	Q99698;CHEBI:28790;CHEBI:16761
H02022	Griscelli syndrome	NO_DATA	214450;607624;609227	E70.3	NO_DATA	NO_DATA	NO_DATA	NO_DATA	MYO5A;RAB27A;MLPH	Q9BV36;P51159;Q9UES4;A2RU94;Q9Y4I1	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	5.0	3.0	0.0	NO_DATA	0.0	KMN264	5.0	Q9UES4;Q9BV36;A2RU94;P51159;Q9Y4I1
H02026	Familial hypocalciuric hypercalcemia	D006934	145980;145981;600740	E83.5	5A51.2	NO_DATA	NO_DATA	NO_DATA	GNA11;AP2S1;CASR	P29992;P53680;P41180	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	3.0	3.0	0.0	NO_DATA	0.0	KMN515	5.0	P41180;P01270;P29992;CHEBI:29108;P53680
H02037	Laron syndrome	D046150	262500	E34.3	5A61.0	NO_DATA	Growth hormone insensitivity syndrome;Pituitary dwarfism II	NO_DATA	GHR	P10912	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN326	5.0	P05019;P08069;P01242;P10912;P01241
H02051	May-Hegglin anomaly	NO_DATA	155100	D72.0	4B0Y	NO_DATA	NO_DATA	NO_DATA	MYH9	A0A024R1N1;P35579	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	1.0	0.0	NO_DATA	0.0	KMN235	17.0	Q9UKX3;Q9Y2K3;Q9Y623;A0A024R1N1;P13533;Q9UBC5;P11055;Q7Z406;P35749;P13535;Q9UKX2;P35580;Q9Y4I1;P35579;P12883;A7E2Y1;P12882
H02052	Sebastian syndrome	NO_DATA	605249	D72.0	3B64.01	NO_DATA	NO_DATA	NO_DATA	MYH9	A0A024R1N1;P35579	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	1.0	0.0	NO_DATA	0.0	KMN206	17.0	Q9UKX3;Q9Y2K3;Q9Y623;A0A024R1N1;P13533;Q9UBC5;P11055;Q7Z406;P35749;P13535;Q9UKX2;P35580;Q9Y4I1;P35579;P12883;A7E2Y1;P12882
H02053	Fechtner syndrome	NO_DATA	153640	D69.4	3B64.01	NO_DATA	NO_DATA	NO_DATA	MYH9	A0A024R1N1;P35579	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	1.0	0.0	NO_DATA	0.0	KMN208	17.0	Q9UKX3;Q9Y2K3;Q9Y623;A0A024R1N1;P13533;Q9UBC5;P11055;Q7Z406;P35749;P13535;Q9UKX2;P35580;Q9Y4I1;P35579;P12883;A7E2Y1;P12882
H02054	Crigler-Najjar syndrome	D003414	218800;606785	E80.5	5C58.00	NO_DATA	NO_DATA	NO_DATA	UGT1A1	Q5DT03;P22309;Q9HAW9	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	3.0	1.0	0.0	16990	1.0	KMN415	7.0	P22309;P22310;CHEBI:16990;Q9HAW9;CHEBI:22872;Q5DT03;CHEBI:16427
H02055	Gilbert syndrome	D005878	143500	E80.4	5C58.01	NO_DATA	NO_DATA	NO_DATA	UGT1A1	Q5DT03;P22309;Q9HAW9	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	3.0	1.0	0.0	NO_DATA	0.0	KMN434	6.0	P22309;P22310;CHEBI:16990;Q9HAW9;Q5DT03;CHEBI:16427
H02056	Dubin-Johnson syndrome	D007566	237500	E80.6	5C58.02	NO_DATA	NO_DATA	NO_DATA	ABCC2	Q92887	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN443	2.0	CHEBI:23388;Q92887
H02057	Rotor syndrome	D006933	237450	E80.6	5C58.0Y	NO_DATA	NO_DATA	NO_DATA	SLCO1B3;SLCO1B1	Q9Y6L6;Q05CV5;B3KP78;Q9NPD5;A0A024RAU7	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	5.0	2.0	0.0	NO_DATA	0.0	KMN503	6.0	A0A024RAU7;B3KP78;Q99735;Q05CV5;Q9NPD5;Q9Y6L6
H02092	von Willebrand disease	D014842	193400;613554;277480	D68.0	3B12	NO_DATA	NO_DATA	NO_DATA	VWF	P04275	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN209	5.0	P14770;P13224;P07359;P00451;P04275
H02111	Autism	D001321	209850;612100;613410;613436;615032;615091;300425;300495;300496;300830;300847;300872;618830	F84.0	6A02	NO_DATA	Autistic spectrum disorder;Pervasive developmental disorder	NO_DATA	SLC9A9;NLGN1;RPL10;CNTNAP2;EIF4E;NLGN4X;PTCHD1;MECP2;CHD8;SHANK2;NLGN4;TMLHE;NLGN3	P06730;D3YJ43;Q9UHC6;C0SPH0;Q96NR3;A6NHU9;A0A024RBV0;A0A090N7T7;B2RCH4;Q8N0W4;Q9NZ94;Q59FJ6;P27635;X5D2T3;Q9UPX8;P51608;X5DNX9;Q8N2Q7;Q9HCK8;Q8IVB4;X5DNV3;B3KP11;Q9NVH6	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	23.0	13.0	0.0	30772;15366;17482;16236;545959;15428;16015;17895;17295;16977;17203;16857;17191;15971;18019;17115;16411;15729;15882;30768;9171;28398;28837;16467;30776;17561;45571;15603;16643;28484;16881;89891;86618;16414;17418;71169;16828;17935;16188;17590;16716;17847;37070;86369;142806;15382;89484;29452;4608;17169;16424;17364;18397;44884;35255;87510;31571;41330;27750;89058;87303;43003;77700;34444;669;87559;87381;88764;49000;31726;87365;17578;87549;87421;23012;89719;87429;86055;84268;28063;34698;38120	82.0	KMN579	245.0	CHEBI:16857;P35498;Q8WZA2;Q9Y4C0;P0DP23;Q14114;P58400;Q8N0W4;P63267;Q15413;CHEBI:89891;Q9UPX8;CHEBI:15729;CHEBI:16716;Q9NVH6;CHEBI:17847;CHEBI:4608;CHEBI:87381;O60359;P30559;Q9BYB0;X5D2T3;Q9UBN1;P48169;CHEBI:16467;Q9ULB1;P27635;CHEBI:87429;Q8WYR1;CHEBI:18019;P09544;O43497;A0A090N7T7;P60709;CHEBI:87559;CHEBI:9171;Q7Z3S7;CHEBI:15603;O00750;CHEBI:87549;P21817;P78352;CHEBI:31571;P01111;A0A024RBV0;Q8IZS8;CHEBI:27750;CHEBI:38120;P01116;Q13698;P13861;P54289;A6NHU9;CHEBI:16643;CHEBI:86618;CHEBI:17203;Q5UE93;Q13255;P49815;CHEBI:15428;CHEBI:15382;Q13936;Q96NR3;CHEBI:41330;CHEBI:17115;CHEBI:71169;Q12879;Q06413;CHEBI:28837;P60484;O00443;Q02641;Q92569;Q9HDB5;P56179;O00459;Q13002;Q08289;Q92823;O00555;P42338;P63244;CHEBI:28790;CHEBI:16236;CHEBI:17895;P28472;O75747;Q96QS3;O00222;CHEBI:86055;CHEBI:16865;P17612;P46821;Q92574;CHEBI:28484;Q59FJ6;P31321;CHEBI:34698;P48736;CHEBI:18397;CHEBI:17561;P0DP25;CHEBI:37070;CHEBI:87365;Q00975;CHEBI:29452;CHEBI:16828;CHEBI:545959;CHEBI:16881;P26006;CHEBI:30776;Q8IVB4;Q9Y243;Q9NY47;P31323;P56178;CHEBI:45571;Q14831;CHEBI:17364;O75093;Q9P0X4;Q8WXS5;Q14416;CHEBI:16977;CHEBI:29108;P54284;Q12791;P18505;CHEBI:16414;P62955;O95180;O00329;O00305;CHEBI:89719;CHEBI:17482;Q99928;CHEBI:77700;P63261;CHEBI:16424;CHEBI:87303;P78509;CHEBI:15971;P06730;Q14814;P01112;P42345;CHEBI:23012;Q9BXT2;P51608;P31645;CHEBI:17169;O75746;Q92736;CHEBI:30768;Q07687;Q06432;CHEBI:17418;CHEBI:28398;CHEBI:15882;CHEBI:142806;P37288;CHEBI:34444;P68032;CHEBI:87421;P01178;P05556;P98155;D3YJ43;CHEBI:17295;B2RCH4;CHEBI:17590;P10415;P51817;P27986;Q562R1;P22694;P62736;CHEBI:44884;CHEBI:89058;P49639;Q01668;O15303;Q06787;Q15878;P05771;P10644;X5DNX9;P23560;CHEBI:49000;P63000;Q9Y698;Q02080;CHEBI:86369;P22303;CHEBI:35255;Q9BYX7;CHEBI:89484;Q9UHC6;Q99570;Q14833;CHEBI:87510;CHEBI:17578;CHEBI:18237;O60840;Q9HCK8;P07942;P19622;P42336;CHEBI:28063;CHEBI:15366;Q99250;Q8NFP9;P14210;P0DP24;P21359;CHEBI:669;P27169;CHEBI:17935;Q14832;P08581;P31751;B3KP11;C0SPH0;P31749;Q02078;P68133;Q9NZ94;O14640;CHEBI:84268;Q8NEB9;CHEBI:43003;Q9UF02;CHEBI:16015;CHEBI:16411;P16220;CHEBI:31726;CHEBI:30772;Q8N2Q7;CHEBI:17191;P41594;CHEBI:16188;X5DNV3;CHEBI:88764;P31644;P22612
H02141	Autosomal dominant hypophosphatemic rickets	C562791	193100	E83.3	5C63.22	NO_DATA	NO_DATA	NO_DATA	FGF23	Q9GZV9	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN550	1.0	Q9GZV9
H02142	X-linked recessive hypophosphatemic rickets	D053098	300554	N25.8	5C63.22	NO_DATA	NO_DATA	NO_DATA	CLCN5	P51795	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	1.0	1.0	0.0	NO_DATA	0.0	KMN354	1.0	P51795
H02176	Cryptorchidism	D003456	219050	Q53	LB52	NO_DATA	NO_DATA	NO_DATA	INSL3	P51460	Testosterone undecanoate	D06087	DB00624	5949-44-0	NO_DATA	1.0	1.0	1.0	NO_DATA	0.0	KMN859	105.0	P56589;Q16394;Q9UHF7;P06881;Q9ULC3;P10092;P07951;P30968;P29033;O94761;Q8NB91;O00628;Q9H3D4;Q9HB96;Q13428;P12107;P01116;Q9BXW9;Q8IWS0;Q15672;Q02750;Q9NVI1;Q9UBM7;Q6KC79;P17096;P51654;Q6Y288;P22888;Q06124;P36507;P50542;CHEBI:17160;O15119;P35555;P04049;Q86UK5;Q9NW38;Q9NXB0;P10275;Q86XX4;Q09013;P08842;P31260;Q99958;Q14865;P10071;P51460;Q8WXD0;P11362;P11511;O14896;Q13608;P50443;O75369;Q8IWV7;Q5HYA8;Q5SZK8;Q16671;P07510;P51587;Q8IYD8;P23945;Q03468;Q92793;O75381;P01148;Q01968;P21802;Q9BX63;P98174;Q86YC2;O43555;Q00597;Q07889;Q13216;Q9NPI8;P23352;P03372;O15360;O43933;CHEBI:17347;Q93074;P03971;Q96L73;Q56NI9;P31270;Q13535;Q9NYJ7;Q8IYB4;P15056;Q09472;CHEBI:16469;P21333;O15344;O15228;O60315;P49918;P57679;P52926;Q01974;Q7Z412;Q92731;Q9NPJ1;O15287;Q13635
H02177	Androgen insensitivity syndrome	D013734	300068;312300	E34.5	LD2A.4	NO_DATA	NO_DATA	NO_DATA	AR	P10275;Q9NUA2	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	1.0	0.0	NO_DATA	0.0	KMN314	12.0	P0DN87;CHEBI:16469;CHEBI:16330;A6NKQ9;CHEBI:17347;P11511;P10275;Q6NT52;Q9NUA2;P31213;P0DN86;P01215
H02192	Benign recurrent intrahepatic cholestasis	D002780	243300;605479;9500542;15300568	K83.1	5C58.04	NO_DATA	NO_DATA	NO_DATA	ABCB11;ATP8B1	O95342;O43520	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	2.0	2.0	0.0	NO_DATA	0.0	KMN772	3.0	P21439;O43520;O95342
H02215	Childhood absence epilepsy	D004832	600131;607681;611136;612269;611942	G40.3	8A61.21	NO_DATA	NO_DATA	NO_DATA	GABRG2;GABRB3;CACNA1H;GABRA1	P18507;A8K177;B3KQH9;O95180;P14867;P28472	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	6.0	4.0	0.0	NO_DATA	0.0	KMN620	6.0	P28472;A8K177;B3KQH9;P14867;P18507;O95180
